turn_id,meeting_id,speaker_id,next_speaker_id,utterance_text,pause_duration_ms,speech_duration_ms,num_words,last_token,ends_with_punctuation,has_question_word,syntactic_completeness_score,is_backchannel,is_interruption,label_end_of_turn,source_corpus,label_source
ami_004502,ES2006b,C,C,"think it's important to include video and D_V_D_ , I could get back to them and see .",1120,3639,18,see,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004503,ES2006b,C,C,Is it plugged in prop it's working ? Okay .,2690,2190,8,okay,1,1,1.0,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004504,ES2006b,B,B,"Cool , okay . So",1389,2600,3,so,0,0,0.37,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004505,ES2006b,B,B,"answers on the L_C_D_ screens , so I should have taken that bit out , but anyway .",509,3329,17,anyway,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004506,ES2006b,B,B,", 'cause I thought they'd be more exciting . Um but ooh where's it go ? Back .",1829,5779,14,back,1,1,0.92,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004507,ES2006b,B,B,how are you going to stop it from just flipping channels whilst watching T_V_ . Um okay ?,1819,6329,17,okay,1,1,0.92,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004508,ES2006b,C,C,"That's you , excellent . Um .",2019,3180,4,um,1,0,0.72,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004509,ES2006b,C,C,"That's you , excellent . Um . I'm just gonna tick yes .",2759,7859,9,yes,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004510,ES2006b,C,C,"different noises . Yeah . Okay , I think we're gonna have to wrap this up um .",2230,7509,14,um,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004511,ES2006b,C,C,have to wrap this up um . But if we go away with that that kind of general,1390,8339,17,general,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004512,ES2006b,C,C,working out as to whether it's really feasible and some of those problems we were mentioning um .,2670,6059,17,um,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004513,ES2006c,A,A,putting in the options that uh are m or highlighting or underlining them or something like that .,1400,4289,17,that,1,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004514,ES2006c,A,A,of a remote control and uh then we can probably uh discuss the various components . Yeah .,699,11370,16,yeah,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004515,ES2006c,A,A,"board , and this is th the most important point here , uh everything else is kind of",1159,5390,16,of,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004516,ES2006c,A,A,"? So that's the important point here , so these are the different options that we have .",1939,4460,15,have,1,1,0.92,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004517,ES2006c,A,A,"thes these are the kind different kind of batteries that the company makes , right ? So .",1780,4209,15,so,1,1,0.92,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004518,ES2006c,A,A,"the kind different kind of batteries that the company makes , right ? So . And dynamos .",2640,6859,14,dynamos,1,1,0.92,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004519,ES2006c,A,A,"the shape of the cases , they can be flat , they can be curved with uh one-sided",1569,7339,16,one-sided,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004520,ES2006c,A,A,"can have push-buttons , like most remotes do and our company is an expert in making push-buttons .",1269,6259,16,push-buttons,1,1,0.92,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004521,ES2006c,A,A,"whatever we want , but the various integrated circuit options are , we have either a simple one",2779,5830,16,one,0,0,0.53,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004522,ES2006c,A,A,or a regular,2829,1220,3,regular,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004523,ES2006c,A,A,or advanced .,2579,1389,2,advanced,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004524,ES2006c,A,A,"was , but I'm guessing that uh so they have a sample sender and a sample speaker .",2850,5830,16,speaker,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004525,ES2006c,A,A,"recognition or not , but anyway . So , these are the different options that we have .",1550,3829,14,have,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004526,ES2006c,C,C,"we need to you can sit down , but just we might need you to leap up .",1720,4740,16,up,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004527,ES2006c,D,D,not have them on the slides but I I can just mention them aw again . Okay .,1470,5539,16,okay,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004528,ES2006c,D,D,"and size and buttons and um voice recognition as well , and colour , and so on .",919,5029,15,on,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004529,ES2006c,D,D,and also um whether their appearance was was pleasant . Um and then um this uh this um,799,12269,17,um,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004530,ES2006c,D,D,to decide which features we want to incorporate in our product . So some findings um um .,1059,8769,16,um,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004531,ES2006c,D,D,"Um okay , and I thought I would just quickly show some of them that I found .",2120,6890,16,found,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004532,ES2006c,D,D,"as you can see , there are actu oi , oh oh oh , sorry for that .",1129,3610,14,that,1,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004533,ES2006c,D,D,"oh oh oh , sorry for that . 'S go back . Ah , no , please .",3000,7720,12,please,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004534,ES2006c,D,D,say even the appearance of some of them is kind of not so nice . Um okay .,1970,8899,16,okay,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004535,ES2006c,D,D,is kind of not so nice . Um okay . So let's carry on with this . Um,1819,14230,15,um,0,1,0.57,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004536,ES2006c,D,D,"company has developed a new in user interface uh wait , no this is not the one .",310,4469,16,one,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004537,ES2006c,D,D,th also already mentioned . And uh our own manufacturing division ha has uh designed a new um,1219,8950,17,um,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004538,ES2006c,D,D,. And uh our own manufacturing division ha has uh designed a new um uh programmable speech uh,700,11929,17,uh,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004539,ES2006c,D,D,channels and and then um volume and then the rest would be a menu on the screen .,519,5929,17,screen,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004540,ES2006c,B,B,trends and you know what users are gonna be wanting in the the near future . Okay .,1349,6980,16,okay,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004541,ES2006c,B,B,"and furniture . So I mean , I'm taking this to mean , you know , curviness .",1500,4700,13,curviness,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004542,ES2006c,C,C,"Okay , so .",1869,2200,2,so,1,0,0.72,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004543,ES2006c,A,A,"to r rub off things and yeah , so um hand dynamos are definitely out , right ?",1250,6710,15,right,1,1,0.92,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004544,ES2006c,A,A,", and uh we're going more for the trends than for the usability anyway , right ? So",1150,5490,15,so,0,1,0.57,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004545,ES2006c,A,A,"more for the trends than for the usability anyway , right ? So I'll rub that out .",2039,6690,15,out,1,1,0.92,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004546,ES2006c,A,A,? So I'll rub that out . And uh colours can be provided with the case rather than,699,8759,16,than,0,1,0.57,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004547,ES2006c,A,A,"a definite yes , so it seems to be one area where we would want to spend .",1139,4529,16,spend,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004548,ES2006c,C,C,"curved on one side case which is folded in on itself , um made out of rubber and",1370,7709,17,and,0,0,0.1,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004549,ES2006d,C,C,"Okay . This is our final meeting , the detailed design meeting .",1160,4899,10,meeting,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004550,ES2006d,C,C,"presentation from you two , so you can show us what you've been working on so diligently .",849,5670,16,diligently,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004551,ES2006d,C,C,'Cause we missed out . So,1020,4019,5,so,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004552,ES2006d,C,C,"now I guess that we're supposed to start at fifteen thirty five , so we've got until four",2159,6170,17,four,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004553,ES2006d,A,A,user interface o in here and uh the the L_C_D_ and and the scroll are inside . Um,1060,8939,19,um,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004554,ES2006d,D,D,"up to four , up to seven , up to nine and zero , z zero here .",240,4090,14,here,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004555,ES2006d,D,D,"Okay , yeah , okay . Yeah .",1299,3760,4,yeah,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004556,ES2006d,C,C,We'll just send all of our manufacturing to,939,3009,8,to,0,0,0.18,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004557,ES2006d,C,C,We'll just send all of our manufacturing to some nice poor country and,1199,5509,13,and,0,0,0.1,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004558,ES2006d,B,B,"it really doesn't , we need to go back and start again . Um , you know .",1259,4039,14,know,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004559,ES2006d,B,B,"Cool . Okay . So , be attractive to look at .",2429,4379,8,at,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004560,ES2006d,C,C,"Ah , okay .",1480,889,2,okay,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004561,ES2006d,B,B,"I'm glad you're accepting this . It has taken a little while , hasn't it ? Um intuitive",2230,4710,15,intuitive,0,1,0.57,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004562,ES2006d,B,B,"just went a bit mad , didn't I ? Um okay , cool , E_ , okay .",1509,5539,12,okay,1,1,0.92,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004563,ES2006d,C,C,Now wait until we get to finance and then we'll see if we can afford it .,1470,4349,16,it,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004564,ES2006d,C,C,"moment , or did you have anything more ? That's it ? Alright . So , finance .",1230,7259,12,finance,1,1,0.92,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004565,ES2006d,B,B,"Cool , there we go .",1803,1660,4,go,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004566,ES2006d,C,C,"Okay , so we've looked at the prototype presentation and the evaluation criteria .",1329,3740,12,criteria,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004567,ES2006d,C,C,to calculate the production costs . So I've got an Excel spreadsheet to help us do that .,2000,6269,16,that,1,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004568,ES2006d,C,C,". No hand dynamo , right ? One simple battery . No kinetic energy , no solar .",969,7990,12,solar,1,1,0.92,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004569,ES2006d,C,C,Yeah . That seems unlikely .,1769,2679,4,unlikely,1,0,0.72,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004570,ES2006d,C,C,Yeah . Yeah . Yeah . Yeah .,1660,7000,4,yeah,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004571,ES2006d,C,C,Take it down to just a scroll wheel .,2000,1910,8,wheel,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004572,ES2006d,D,D,But I mean we can put an additional mute button on the top as well .,1019,4079,15,well,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004573,ES2006d,C,C,We're point three over at the moment .,1360,2199,7,moment,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004574,ES2006d,B,B,Unless we just take off the scroll wheel altogether and just have pushbuttons for the volume .,1070,4009,16,volume,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004575,ES2006d,B,B,altogether and just have pushbuttons for the volume . Could b still put them on the side .,2230,4870,16,side,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004576,ES2006d,B,B,"Yeah , I think Jen wants it to vibrate .",1539,1540,8,vibrate,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004577,ES2006d,C,C,"I know I know , my pen vibrates . But only for a very short time . Um",1289,5350,15,um,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004578,ES2006d,C,C,"I know , my pen vibrates . But only for a very short time . Um okay .",1619,7410,14,okay,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004579,ES2006d,C,C,"know , my pen vibrates . But only for a very short time . Um okay . So",1080,9299,14,so,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004580,ES2006d,C,C,. But only for a very short time . Um okay . So looks like we've designed a,1519,10690,15,a,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004581,ES2006d,A,A,yeah . Yeah . So d all the random decisions at the end could have been prevented .,1990,6509,15,prevented,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004582,ES2006d,C,C,well . Did anyone feel that they were getting sort of covered up and not being able to,1380,4990,17,to,0,0,0.1,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004583,ES2006d,B,B,Yeah . Yeah .,869,2350,2,yeah,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004584,ES2006d,C,C,Nothing that you really want . True . Yeah .,2109,4640,7,yeah,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004585,ES2006d,C,C,a little what have we got ? One Euro left over for bits that we didn't foresee .,1629,4250,16,foresee,1,1,1.0,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004586,ES2006d,C,C,"any major problems with . Were there any was there anything that you found difficult , or anything",1319,6450,16,anything,0,0,0.53,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004587,ES2007a,B,B,So we're 'kay ? On the or,1179,2670,6,or,0,1,0.22,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004588,ES2007a,B,B,So we're 'kay ? On the or No . I dunno where to put it 'cause the,1979,5680,15,the,0,1,0.57,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004589,ES2007a,A,A,How do we sta wa how do we start ?,2030,1859,9,start,1,1,1.0,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004590,ES2007a,A,A,So that's this,2880,1259,3,this,0,0,0.37,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004591,ES2007a,B,B,Are we free to take notes uh,1980,2399,7,uh,0,1,0.57,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004592,ES2007a,A,A,"I haven't looked at it , but let's just start it off and we'll see what happens .",2420,3799,16,happens,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004593,ES2007a,A,A,"the agenda ? Opening , acquaintance , tool training and project plan , discussion and then closing .",1550,9509,13,closing,1,1,1.0,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004594,ES2007a,A,A,"design , individual work , and a meeting of details design , individual work and a meeting .",3000,5939,14,meeting,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004595,ES2007a,A,A,Tool training .,1119,890,2,training,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004596,ES2007a,C,C,not seen Napoleon Dynamite ? Oh it's a hilarious movie . You have to see it . And,1410,3829,15,and,0,1,0.3,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004597,ES2007a,C,C,hilarious movie . You have to see it . And and it's best characteristic is it's pretty much,1370,7769,16,much,0,0,0.53,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004598,ES2007a,C,C,. You have to see it . And and it's best characteristic is it's pretty much the awesomest,2419,9540,16,awesomest,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004599,ES2007a,D,D,It's a cat . Which also has what ? A big fat body and,1460,6389,12,and,0,1,0.22,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004600,ES2007a,D,D,Why ? Because um cuddly .,2370,3560,4,cuddly,1,1,0.84,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004601,ES2007a,A,A,"It's a squirrel , and I like them , because they're cute",2100,5590,10,cute,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004602,ES2007a,A,A,"experience with with remote control , so talk about who who's used what . Any ideas ?",1980,8230,14,ideas,1,1,0.92,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004603,ES2007a,A,A,"remote control , so talk about who who's used what . Any ideas ? Stuff like that .",1649,9710,14,that,1,1,0.57,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004604,ES2007a,A,A,who's used what . Any ideas ? Stuff like that . Next meeting starts in thirty minutes .,2870,10719,14,minutes,1,1,0.92,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004605,ES2007a,C,C,"uh , we are expected I mean the last slide wanted us to maybe discuss longer what our",1700,4370,17,our,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004606,ES2007a,C,C,get some rough ideas for what our experiences with remote controls have been and and what we would,1350,5449,18,would,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004607,ES2007a,A,A,"Okay . Right , who's got experiences with remote controls then ?",1199,3940,9,then,1,1,1.0,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004608,ES2007a,D,D,Yeah . Yeah it's a T_V_ remote control . Well . A new remote control for T_V_ .,1280,9509,16,v,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004609,ES2007a,D,D,Couldn't we have like one that comes out ?,2830,2789,8,out,1,1,0.92,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004610,ES2007a,C,C,", but also devices connected to the to the T_V_ , I mean , be able to operate",1349,4680,16,operate,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004611,ES2007a,C,C,"niche for our remote , like market it to a certain kind of p kind of people ,",1110,3980,16,people,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004612,ES2007a,D,D,"down and ooh , the telephone's the television switched on or something . So maybe something that like",1550,5750,16,like,0,0,0.1,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004613,ES2007a,D,D,"as well . It's um it's safer for them , I guess . Like they don't flick onto",1329,4259,15,onto,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004614,ES2007a,A,A,"Industrial Designer um which is Um . Yeah , there you go . So",1150,11519,11,so,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004615,ES2007a,A,A,", you're you're gonna be the one that's working out what what buttons we need . Um .",1980,4659,15,um,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004616,ES2007a,A,A,", you're gonna be working out kind of box it goes in , I guess so , um",2940,5429,15,um,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004617,ES2007a,A,A,"be just , I think , you just double up , you know , you working together .",1410,3429,13,together,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004618,ES2007a,A,A,"want in a remote , what buttons are used more often , and s stuff like that .",2050,4449,15,that,1,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004619,ES2007b,C,C,Right it was function F_ eight or something .,2559,1520,8,something,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004620,ES2007b,C,C,Think we all,939,1120,3,all,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004621,ES2007b,B,B,I'm Catherine with a C_ . C_A_T_H_,1789,3859,9,h,0,0,0.53,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004622,ES2007b,B,B,I'm Catherine with a C_ . C_A_T_H_ E_R_,1259,6310,11,r,0,0,0.53,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004623,ES2007b,A,A,E_L_ is it ?,2480,949,4,it,1,1,0.92,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004624,ES2007b,A,A,E_L_ is it ? 'Kay .,890,3929,5,kay,1,1,1.0,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004625,ES2007b,A,A,"doing now . I am your Project Manager , and , uh yeah , I'm just here to",2230,6729,14,to,0,0,0.1,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004626,ES2007b,A,A,"gonna have some presentations from all three of you , what you've been working on for the last",1420,4769,17,last,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004627,ES2007b,A,A,. So we're gonna each of you gonna give us a litt a little presentation . Um .,1340,5629,15,um,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004628,ES2007b,A,A,"you can you know however you want to do your little presentation , basically , you can .",840,4650,15,can,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004629,ES2007b,B,B,we getting i Really ? Okay . Cool . Okay . So I've got a very quick uh,1899,10960,14,uh,0,1,0.57,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004630,ES2007b,B,B,i Really ? Okay . Cool . Okay . So I've got a very quick uh Uh .,2830,12919,13,uh,1,1,0.92,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004631,ES2007b,B,B,"fine on my screen , but never mind . So um the idea is that we've got the",1560,7150,16,the,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004632,ES2007b,B,B,"two batteries , I dunno what they're called six , or something like that . Uh and then",2859,8710,15,then,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004633,ES2007b,B,B,"the uh remote control itself will have um the sender for the signal , which could be uh",1720,10719,17,uh,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004634,ES2007b,B,B,And uh the chip will be controlled by the user interface .,1910,5399,11,interface,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004635,ES2007b,D,D,Is a battery like,1310,1509,4,like,0,1,0.14,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004636,ES2007b,A,A,How far away is your television ?,1069,2409,6,television,1,1,1.0,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004637,ES2007b,B,B,we can make the the signal strong enough to go through walls if if you fancy it .,1740,5509,17,it,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004638,ES2007b,D,D,How about Bluetooth ?,2169,1680,3,bluetooth,1,1,0.92,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004639,ES2007b,D,D,"How about Bluetooth ? Instead of using infra-red ,",1220,4840,7,infra-red,0,1,0.65,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004640,ES2007b,B,B,"Oh , we can we can keep the idea if you i",2690,3359,11,i,0,0,0.53,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004641,ES2007b,C,C,"Okay , so , while this is warming up , there it is uh .",1060,2809,11,uh,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004642,ES2007b,C,C,"Yeah , and basically uh , as far as methods , I was I was looking looking at",1590,4689,15,at,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004643,ES2007b,C,C,"uh already existing remotes , trying to find some inspiration from designs that are already out there .",1399,5029,16,there,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004644,ES2007b,C,C,"and does the basics , but Um so we can improve what's out there and maintain that ,",1080,4569,16,that,0,0,0.1,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004645,ES2007b,C,C,"so we can improve what's out there and maintain that , the basic functionality that people want .",2779,4889,16,want,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004646,ES2007b,C,C,"Um so things that seem like absolute must-haves uh would be a volume control ,",1259,5300,14,control,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004647,ES2007b,C,C,"sort of lock uh function . Uh , I don't I dunno , uh that's one possibility .",1940,5860,14,possibility,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004648,ES2007b,C,C,"don't I dunno , uh that's one possibility . And so in the research that I was doing",1019,6600,16,doing,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004649,ES2007b,C,C,"know if I can access the web page from here , but I can show you uh .",1740,4750,16,uh,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004650,ES2007b,C,C,"we were going after , uh or the direction we were going in at least . Um .",2339,5170,15,um,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004651,ES2007b,C,C,. Um I've never seen that with in in all my years in in the remote business .,460,3779,16,business,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004652,ES2007b,C,C,"my years in in the remote business . I've , haven't I've never seen a locking functionality .",1030,5309,15,functionality,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004653,ES2007b,A,A,Um I would say,1129,2940,4,say,0,0,0.37,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004654,ES2007b,A,A,"If it's simple to do ,",1459,1210,5,do,0,0,0.53,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004655,ES2007b,C,C,"I think we can make big improvements over these two that you see here , I mean .",519,2819,16,mean,1,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004656,ES2007b,D,D,"Well , function F_ eight .",2809,2509,4,eight,1,0,0.72,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004657,ES2007b,D,D,that . Um current remote controls do not match well with the operating behaviour of the user .,1329,5720,16,user,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_004658,ES2007b,D,D,"operating behaviour of the user . So , they don't like like the way they operate it doesn't",1130,6439,16,doesn't,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
